nid,strain_name,specie_id,specie_name,k,refseq_id
1085647,Allofrancisella inopinata,1085647,Allofrancisella inopinata,Bacteria,GCF_004365555.1
709810,Azospirillum sp. TSA2s,709810,Azospirillum sp. TSA2s,Bacteria,GCF_004923315.1
2744516,Mesorhizobium sp. 113-3-3,2744516,Mesorhizobium sp. 113-3-3,Bacteria,GCF_016756495.1
1553431,Mycoavidus cysteinexigens,1553431,Mycoavidus cysteinexigens,Bacteria,GCF_003966915.1
340320,Leucobacter luti,340320,Leucobacter luti,Bacteria,GCF_004339635.1
826,Sebaldella termitidis,826,Sebaldella termitidis,Bacteria,GCF_900456835.1
1042156,Clostridium sp. SY8519,1042156,Clostridium sp. SY8519,Bacteria,GCF_000270305.1
1621989,Candidatus Desulfofervidus auxilii,1621989,Candidatus Desulfofervidus auxilii,Bacteria,GCF_001577525.1
1866,Actinoplanes missouriensis,1866,Actinoplanes missouriensis,Bacteria,GCF_000284295.1
53413,Xanthomonas axonopodis,53413,Xanthomonas axonopodis,Bacteria,GCF_014198975.1
2291597,Gallaecimonas mangrovi,2291597,Gallaecimonas mangrovi,Bacteria,GCF_003367375.1
2259672,Candidatus Nitrosotenuis sp. DW1,2259672,Candidatus Nitrosotenuis sp. DW1,Archaea,GCF_013407275.1
308754,Rhodovulum sp. MB263,308754,Rhodovulum sp. MB263,Bacteria,GCF_002073975.1
2689569,Colwellia sp. 20A7,2689569,Colwellia sp. 20A7,Bacteria,GCF_009832865.1
266749,Chryseobacterium jeonii,266749,Chryseobacterium jeonii,Bacteria,GCF_000812865.1
484429,Sphingobium sp. YBL2,484429,Sphingobium sp. YBL2,Bacteria,GCF_000943805.1
1105106,Rickettsia philipii,1105106,Rickettsia philipii,Bacteria,GCF_000283995.1
2294034,Micromonospora craniellae,2294034,Micromonospora craniellae,Bacteria,GCF_014764405.1
393662,Congregibacter litoralis,393662,Congregibacter litoralis,Bacteria,GCF_000153125.2
2810513,,,,,GCF_018308945.1
242600,Ichthyobacterium seriolicida,242600,Ichthyobacterium seriolicida,Bacteria,GCF_002369955.1
1912,Streptomyces hygroscopicus,1912,Streptomyces hygroscopicus,Bacteria,GCF_002021875.1
37637,Corynebacterium pseudodiphtheriticum,37637,Corynebacterium pseudodiphtheriticum,Bacteria,GCF_003989375.1
639313,Hoyosella subflava,639313,Hoyosella subflava,Bacteria,GCF_000214175.1
351604,Geobacter uraniireducens,351604,Geobacter uraniireducens,Bacteria,GCF_000016745.1
2752515,Brevundimonas sp. AJA228-03,2752515,Brevundimonas sp. AJA228-03,Bacteria,GCF_017795885.1
71237,Staphylococcus vitulinus,71237,Staphylococcus vitulinus,Bacteria,GCF_017792285.1
2020412,Bosea sp. ANAM02,2020412,Bosea sp. ANAM02,Bacteria,GCF_011764485.1
411486,Clostridium sp. M62/1,411486,Clostridium sp. M62/1,Bacteria,GCF_000159055.1
2698673,Novosphingobium sp. 502str22,2698673,Novosphingobium sp. 502str22,Bacteria,GCF_018417475.1
2675216,Corynebacterium sp. 1959,2675216,Corynebacterium sp. 1959,Bacteria,GCF_009734385.1
1921086,Mariprofundus aestuarium,1921086,Mariprofundus aestuarium,Bacteria,GCF_002795805.1
2305987,Lentilitoribacter sp. Alg239-R112,2305987,Lentilitoribacter sp. Alg239-R112,Bacteria,GCF_900537175.1
412034,Celerinatantimonas diazotrophica,412034,Celerinatantimonas diazotrophica,Bacteria,GCF_004339545.1
227,Pseudoalteromonas carrageenovora,227,Pseudoalteromonas carrageenovora,Bacteria,GCF_004328865.1
930805,Halioglobus japonicus,930805,Halioglobus japonicus,Bacteria,GCF_014652255.1
2494525,Chlamydia buteonis,2494525,Chlamydia buteonis,Bacteria,GCF_019056495.1
59512,Planktothrix rubescens,59512,Planktothrix rubescens,Bacteria,GCF_000464785.1
46679,Pseudomonas mucidolens,46679,Pseudomonas mucidolens,Bacteria,GCF_900106045.1
2742195,Mycoplasma sp. OR1901,2742195,Mycoplasma sp. OR1901,Bacteria,GCF_013348745.1
114616,Methylobacterium nodulans,114616,Methylobacterium nodulans,Bacteria,GCF_000022085.1
1641,Listeria grayi,1641,Listeria grayi,Bacteria,GCF_014226885.1
622,Shigella dysenteriae,622,Shigella dysenteriae,Bacteria,GCF_003336975.1
1943633,Ponticoccus alexandrii,1943633,Ponticoccus alexandrii,Bacteria,GCA_016806125.1
1222016,Caldicellulosiruptor changbaiensis,1222016,Caldicellulosiruptor changbaiensis,Bacteria,GCF_003999255.1
1333528,Streptomyces sp. GMY01,1333528,Streptomyces sp. GMY01,Bacteria,GCF_012933395.1
415229,Pseudoxanthomonas spadix,415229,Pseudoxanthomonas spadix,Bacteria,GCF_017939665.1
2662397,Streptomyces fagopyri,2662397,Streptomyces fagopyri,Bacteria,GCF_009498275.1
2588534,Methylophilus medardicus,2588534,Methylophilus medardicus,Bacteria,GCF_006363955.1
67304,Streptomyces griseorubiginosus,67304,Streptomyces griseorubiginosus,Bacteria,GCF_003595235.1
49283,Paenibacillus thiaminolyticus,49283,Paenibacillus thiaminolyticus,Bacteria,GCF_003591545.1
2742145,Oricola thermophila,2742145,Oricola thermophila,Bacteria,GCF_013358405.1
55601,Vibrio anguillarum,55601,Vibrio anguillarum,Bacteria,GCF_003031205.1
82996,Serratia plymuthica,82996,Serratia plymuthica,Bacteria,GCF_001663135.1
496014,Baekduia soli,496014,Baekduia soli,Bacteria,GCF_007970665.1
37921,Arthrobacter agilis,37921,Arthrobacter agilis,Bacteria,GCF_002157505.1
1308,Streptococcus thermophilus,1308,Streptococcus thermophilus,Bacteria,GCF_018966905.1
270918,Salegentibacter mishustinae,270918,Salegentibacter mishustinae,Bacteria,GCF_002900095.1
2320858,Paenisporosarcina sp. K2R23-3,2320858,Paenisporosarcina sp. K2R23-3,Bacteria,GCF_003595195.1
1813451,Rhizobium sp. ADMK78,1813451,Rhizobium sp. ADMK78,Bacteria,GCF_005860795.2
33037,Anaerococcus vaginalis,33037,Anaerococcus vaginalis,Bacteria,GCF_015549525.1
116718,Paenibacillus azoreducens,116718,Paenibacillus azoreducens,Bacteria,GCF_018333315.1
251542,Candidatus Blochmannia chromaiodes,251542,Candidatus Blochmannia chromaiodes,Bacteria,GCF_000331065.1
2735868,Exiguobacterium sp. Helios,2735868,Exiguobacterium sp. Helios,Bacteria,GCF_014524545.1
353800,Halostagnicola larsenii,353800,Halostagnicola larsenii,Archaea,GCF_000517625.1
2762331,Dermacoccus sp. PAMC28757,2762331,Dermacoccus sp. PAMC28757,Bacteria,GCF_014302635.1
682956,Paenibacillus jilunlii,682956,Paenibacillus jilunlii,Bacteria,GCF_900102965.1
897,Desulfococcus multivorans,897,Desulfococcus multivorans,Bacteria,GCF_001854245.1
2518343,Acidovorax sp. JMULE5,2518343,Acidovorax sp. JMULE5,Bacteria,GCF_013376875.1
1353147,Synechococcus sp. CBW1108,1353147,Synechococcus sp. CBW1108,Bacteria,GCF_015840335.1
2242,Halobacterium salinarum,2242,Halobacterium salinarum,Archaea,GCF_004799605.1
450367,[Brevibacterium] frigoritolerans,450367,[Brevibacterium] frigoritolerans,Bacteria,GCF_014876495.1
1366,Lactococcus raffinolactis,1366,Lactococcus raffinolactis,Bacteria,GCF_002441745.1
1547283,Bacillus weihaiensis,1547283,Bacillus weihaiensis,Bacteria,GCF_001889165.1
530584,Prauserella marina,530584,Prauserella marina,Bacteria,GCF_900102755.1
1642299,Streptomyces alfalfae,1642299,Streptomyces alfalfae,Bacteria,GCF_001975025.1
2005388,Pseudomonas sp. RU47,2005388,Pseudomonas sp. RU47,Bacteria,GCF_004011755.1
1849581,Dyella caseinilytica,1849581,Dyella caseinilytica,Bacteria,GCF_014642815.1
700274,Amycolatopsis roodepoortensis,700274,Amycolatopsis roodepoortensis,Bacteria,GCF_014873915.1
65093,Halothece sp. PCC 7418,65093,Halothece sp. PCC 7418,Bacteria,GCF_000317635.1
83656,Streptomyces tsukubensis,83656,Streptomyces tsukubensis,Bacteria,GCF_009296025.1
281120,Candidatus Amoebophilus asiaticus,281120,Candidatus Amoebophilus asiaticus,Bacteria,GCF_000020565.1
252966,Mahella australiensis,252966,Mahella australiensis,Bacteria,GCF_000213255.1
137545,Serratia quinivorans,137545,Serratia quinivorans,Bacteria,GCA_004217345.1
388950,Pontibacter akesuensis,388950,Pontibacter akesuensis,Bacteria,GCF_001611675.1
247481,Candidatus Cardinium hertigii,247481,Candidatus Cardinium hertigii,Bacteria,GCF_003176915.1
86185,Pseudomonas lundensis,86185,Pseudomonas lundensis,Bacteria,GCF_015377145.2
236753,Fastidiosipila sanguinis,236753,Fastidiosipila sanguinis,Bacteria,GCF_002998295.1
146827,Corynebacterium simulans,146827,Corynebacterium simulans,Bacteria,GCF_001579275.1
1297742,Myxococcus hansupus,1297742,Myxococcus hansupus,Bacteria,GCF_000280925.3
2708117,Capnocytophaga endodontalis,2708117,Capnocytophaga endodontalis,Bacteria,GCF_002209445.1
312285,Trueperella bialowiezensis,312285,Trueperella bialowiezensis,Bacteria,GCF_900637955.1
743009,Microbacterium oryzae,743009,Microbacterium oryzae,Bacteria,GCF_009735645.1
1532905,Paenibacillus sp. CAA11,1532905,Paenibacillus sp. CAA11,Bacteria,GCF_003060825.1
1938604,Aquaspirillum sp. LM1,1938604,Aquaspirillum sp. LM1,Bacteria,GCF_002002905.1
436516,Lysinibacillus parviboronicapiens,436516,Lysinibacillus parviboronicapiens,Bacteria,GCF_003049575.1
995,Solitalea canadensis,995,Solitalea canadensis,Bacteria,GCF_000242635.2
1911586,Marinilactibacillus sp. 15R,1911586,Marinilactibacillus sp. 15R,Bacteria,GCF_001895285.1
2603820,Methanothermobacter sp. KEPCO-1,2603820,Methanothermobacter sp. KEPCO-1,Archaea,GCF_008033705.1
108980,Acinetobacter ursingii,108980,Acinetobacter ursingii,Bacteria,GCF_001056675.1
1050624,Synechococcus sp. A15-127,1050624,Synechococcus sp. A15-127,Bacteria,GCF_014280215.1
2740807,Aquisalimonas sp. 2447,2740807,Aquisalimonas sp. 2447,Bacteria,GCF_012044895.1
288000,Bradyrhizobium sp. BTAi1,288000,Bradyrhizobium sp. BTAi1,Bacteria,GCF_000015165.1
2238,Haloarcula marismortui,2238,Haloarcula marismortui,Archaea,GCF_000011085.1
2133,Spiroplasma citri,2133,Spiroplasma citri,Bacteria,GCF_010587255.1
1845000,Candidatus Wolbachia massiliensis,1845000,Candidatus Wolbachia massiliensis,Bacteria,GCF_014771645.1
2557994,Sphingobacterium sp. CZ-2,2557994,Sphingobacterium sp. CZ-2,Bacteria,GCF_004526235.1
2202828,Methylobacterium sp. 17Sr1-43,2202828,Methylobacterium sp. 17Sr1-43,Bacteria,GCF_003173735.1
1581011,Sulfurospirillum sp. UCH001,1581011,Sulfurospirillum sp. UCH001,Bacteria,GCF_001548035.1
474394,Vibrio mangrovi,474394,Vibrio mangrovi,Bacteria,GCF_900184095.1
1241982,Chryseobacterium nakagawai,1241982,Chryseobacterium nakagawai,Bacteria,GCF_003755145.1
2684212,Pseudomonas sp. IzPS43_3003,2684212,Pseudomonas sp. IzPS43_3003,Bacteria,GCF_009861505.1
81459,Entomoplasma melaleucae,81459,Entomoplasma melaleucae,Bacteria,GCF_002804105.1
2530392,Duncaniella sp. C9,2530392,Duncaniella sp. C9,Bacteria,GCF_004803935.1
1637831,Burkholderia sp. MSMB617WGS,1637831,Burkholderia sp. MSMB617WGS,Bacteria,GCF_001532025.2
2483404,Mesorhizobium sp. NZP2077,2483404,Mesorhizobium sp. NZP2077,Bacteria,GCF_013170745.1
216142,Pseudomonas rhizosphaerae,216142,Pseudomonas rhizosphaerae,Bacteria,GCF_000761155.1
387343,Halopiger xanaduensis,387343,Halopiger xanaduensis,Archaea,GCF_000217715.1
1329,Streptococcus canis,1329,Streptococcus canis,Bacteria,GCF_901521425.1
1967783,Chlamydia sp. S15-834C,1967783,Chlamydia sp. S15-834C,Bacteria,GCF_900239975.1
573600,Candidatus Planktophila limnetica,573600,Candidatus Planktophila limnetica,Bacteria,GCF_002288365.1
44250,Paenibacillus alvei,44250,Paenibacillus alvei,Bacteria,GCF_015845605.1
29510,Turneriella parva,29510,Turneriella parva,Bacteria,GCF_000266885.1
1715989,Candidatus Nitrospira inopinata,1715989,Candidatus Nitrospira inopinata,Bacteria,GCF_001458695.1
2027919,Enterobacter cloacae complex sp.,2027919,Enterobacter cloacae complex sp.,Bacteria,GCA_002201815.1
1758196,Serratia sp. SSNIH1,1758196,Serratia sp. SSNIH1,Bacteria,GCF_002935055.1
311182,Denitratisoma oestradiolicum,311182,Denitratisoma oestradiolicum,Bacteria,GCF_007844305.1
2686304,Streptomyces broussonetiae,2686304,Streptomyces broussonetiae,Bacteria,GCF_009796285.1
745310,Sphingomonas sp. MM-1,745310,Sphingomonas sp. MM-1,Bacteria,GCF_000347675.2
2803858,,,,,GCF_016918045.1
444103,Streptomyces sp. CNQ-509,444103,Streptomyces sp. CNQ-509,Bacteria,GCF_001011035.1
128,Isosphaera pallida,128,Isosphaera pallida,Bacteria,GCF_000186345.1
284016,Phenylobacterium zucineum,284016,Phenylobacterium zucineum,Bacteria,GCA_002221445.1
985002,Staphylococcus argenteus,985002,Staphylococcus argenteus,Bacteria,GCF_010570875.1
437900,Pseudomonas marincola,437900,Pseudomonas marincola,Bacteria,GCF_001940335.1
28068,Rubrivivax gelatinosus,28068,Rubrivivax gelatinosus,Bacteria,GCF_015751865.1
1577075,Streptomyces sp. PBH53,1577075,Streptomyces sp. PBH53,Bacteria,GCF_001040905.1
375175,Lactobacillus backii,375175,Lactobacillus backii,Bacteria,GCF_003946275.1
1069220,Mycolicibacillus koreensis,1069220,Mycolicibacillus koreensis,Bacteria,GCF_001722415.1
1767,Mycobacterium intracellulare,1767,Mycobacterium intracellulare,Bacteria,GCA_000523595.1
2804761,,,,,GCF_016925575.1
980427,Deinococcus wulumuqiensis,980427,Deinococcus wulumuqiensis,Bacteria,GCF_014645575.1
1442551,Synechococcus sp. BMK-MC-1,1442551,Synechococcus sp. BMK-MC-1,Bacteria,GCF_014279955.1
650,Aeromonas jandaei,650,Aeromonas jandaei,Bacteria,GCF_009749285.1
1855616,Polynucleobacter sp. MWH-UH25E,1855616,Polynucleobacter sp. MWH-UH25E,Bacteria,GCF_018687095.1
2546351,Thermaerobacter sp. FW80,2546351,Thermaerobacter sp. FW80,Bacteria,GCF_004634385.1
1933880,Glutamicibacter halophytocola,1933880,Glutamicibacter halophytocola,Bacteria,GCF_013179615.1
193,Azospirillum lipoferum,193,Azospirillum lipoferum,Bacteria,GCF_008364955.1
1670800,Mesorhizobium oceanicum,1670800,Mesorhizobium oceanicum,Bacteria,GCF_001889605.1
2675877,Hymenobacter sp. BRD67,2675877,Hymenobacter sp. BRD67,Bacteria,GCF_013256425.1
634113,Candidatus Arsenophonus lipoptenae,634113,Candidatus Arsenophonus lipoptenae,Bacteria,GCF_001534665.1
553510,Streptomyces gilvosporeus,553510,Streptomyces gilvosporeus,Bacteria,GCF_002082195.1
33033,Parvimonas micra,33033,Parvimonas micra,Bacteria,GCF_008633155.1
85336,Rothia nasimurium,85336,Rothia nasimurium,Bacteria,GCF_015235405.1
2771360,Cupriavidus sp. ISTL7,2771360,Cupriavidus sp. ISTL7,Bacteria,GCF_016350145.1
2045208,Massilia violaceinigra,2045208,Massilia violaceinigra,Bacteria,GCF_002752675.1
28449,Neisseria subflava,28449,Neisseria subflava,Bacteria,GCF_005221305.1
410072,Coprococcus comes,410072,Coprococcus comes,Bacteria,GCF_015556105.1
28037,Streptococcus mitis,28037,Streptococcus mitis,Bacteria,GCA_001588625.1
1230341,Salimicrobium jeotgali,1230341,Salimicrobium jeotgali,Bacteria,GCF_016909095.1
244596,Hoeflea phototrophica,244596,Hoeflea phototrophica,Bacteria,GCF_000154705.2
2598579,Limnoglobus roseus,2598579,Limnoglobus roseus,Bacteria,GCF_008254045.1
2931921,,,,,GCF_017298635.1
1116375,Vibrio sp. EJY3,1116375,Vibrio sp. EJY3,Bacteria,GCF_000241385.1
1123043,Telmatocola sphagniphila,1123043,Telmatocola sphagniphila,Bacteria,GCF_018398935.1
2293838,Thermaerobacter sp. PB12/4term,2293838,Thermaerobacter sp. PB12/4term,Bacteria,GCF_003403315.2
580459,Bacillus sp. 3a,580459,Bacillus sp. 3a,Bacteria,GCF_017161885.1
894,Desulfobulbus propionicus,894,Desulfobulbus propionicus,Bacteria,GCA_002746685.1
2202827,Methylobacterium terrae,2202827,Methylobacterium terrae,Bacteria,GCF_003173755.1
2742639,Enterobacter sp. RHBSTW-00175,2742639,Enterobacter sp. RHBSTW-00175,Bacteria,GCF_013927005.1
29370,Lacrimispora sphenoides,29370,Lacrimispora sphenoides,Bacteria,GCA_900105215.1
648999,Micromonospora sp. L5,648999,Micromonospora sp. L5,Bacteria,GCF_000177655.2
7,Azorhizobium caulinodans,7,Azorhizobium caulinodans,Bacteria,GCF_000010525.1
1795,Mycolicibacterium neoaurum,1795,Mycolicibacterium neoaurum,Bacteria,GCF_900101555.1
2778911,Rodentibacter sp. DSM 111151,2778911,Rodentibacter sp. DSM 111151,Bacteria,GCF_015356115.1
1610576,Halomonas sp. R57-5,1610576,Halomonas sp. R57-5,Bacteria,GCF_900070345.1
2719912,Leeuwenhoekiella sp. ZYFB001,2719912,Leeuwenhoekiella sp. ZYFB001,Bacteria,GCF_011784865.1
1883416,Halomonas sp. 1513,1883416,Halomonas sp. 1513,Bacteria,GCF_001971685.1
2653681,Lacinutrix sp. WUR7,2653681,Lacinutrix sp. WUR7,Bacteria,GCF_016864015.1
2575361,Shewanella sp. MEBiC00475,2575361,Shewanella sp. MEBiC00475,Bacteria,GCF_005234075.1
2818493,,,,,GCF_017569185.1
1655,Actinomyces naeslundii,1655,Actinomyces naeslundii,Bacteria,GCA_002355915.1
1404367,Bradyrhizobium symbiodeficiens,1404367,Bradyrhizobium symbiodeficiens,Bacteria,GCF_011604665.1
252970,Paraburkholderia phenoliruptrix,252970,Paraburkholderia phenoliruptrix,Bacteria,GCF_902833655.1
594679,Allofrancisella guangzhouensis,594679,Allofrancisella guangzhouensis,Bacteria,GCF_000815225.1
650377,endosymbiont of Euscepes postfasciatus,650377,endosymbiont of Euscepes postfasciatus,Bacteria,GCF_004296535.1
2829498,,,,,GCF_018223845.1
215689,Erwinia sp. Ejp617,215689,Erwinia sp. Ejp617,Bacteria,GCF_000165815.1
111781,Leptolyngbya sp. PCC 7376,111781,Leptolyngbya sp. PCC 7376,Bacteria,GCF_000316605.1
1582,Lactobacillus casei,1582,Lactobacillus casei,Bacteria,GCF_001066695.1
2675222,Micromonospora sp. WMMC415,2675222,Micromonospora sp. WMMC415,Bacteria,GCF_009707425.1
187491,Corynebacterium glaucum,187491,Corynebacterium glaucum,Bacteria,GCF_007676915.1
1954172,Calothrix sp. NIES-2100,1954172,Calothrix sp. NIES-2100,Bacteria,GCF_002368195.1
2772254,Psychrobacter sp. 28M-43,2772254,Psychrobacter sp. 28M-43,Bacteria,GCF_014770435.1
1868794,Jeotgalibaca arthritidis,1868794,Jeotgalibaca arthritidis,Bacteria,GCF_011100465.1
1048396,Halopenitus persicus,1048396,Halopenitus persicus,Archaea,GCF_002355635.1
79601,Metallosphaera hakonensis,79601,Metallosphaera hakonensis,Archaea,GCF_003201675.2
2590869,Janthinobacterium sp. SNU WT3,2590869,Janthinobacterium sp. SNU WT3,Bacteria,GCF_006517255.1
33050,Sphingopyxis macrogoltabida,33050,Sphingopyxis macrogoltabida,Bacteria,GCF_001314325.1
1972846,Streptomyces sp. Sge12,1972846,Streptomyces sp. Sge12,Bacteria,GCF_002080455.1
421058,Chryseobacterium oranimense,421058,Chryseobacterium oranimense,Bacteria,GCF_900129755.1
76594,Cellulophaga baltica,76594,Cellulophaga baltica,Bacteria,GCF_014077645.1
258224,Corynebacterium resistens,258224,Corynebacterium resistens,Bacteria,GCF_000177535.2
2726954,Sarcina sp. JB2,2726954,Sarcina sp. JB2,Bacteria,GCF_015708635.1
2775245,Shewanella sp. WPAGA9,2775245,Shewanella sp. WPAGA9,Bacteria,GCF_014840975.1
2097,Mycoplasma genitalium,2097,Mycoplasma genitalium,Bacteria,GCF_000167595.1
2666127,Bacillus sp. N3536,2666127,Bacillus sp. N3536,Bacteria,GCF_009676825.1
106,Runella slithyformis,106,Runella slithyformis,Bacteria,GCA_004292915.1
163877,Virgibacillus necropolis,163877,Virgibacillus necropolis,Bacteria,GCF_008764355.1
1847728,Companilactobacillus allii,1847728,Companilactobacillus allii,Bacteria,GCF_003946005.1
782,Rickettsia prowazekii,782,Rickettsia prowazekii,Bacteria,GCF_001602215.1
38313,Shewanella algae,38313,Shewanella algae,Bacteria,GCF_017580715.1
2590775,Pseudarthrobacter sp. NIBRBAC000502772,2590775,Pseudarthrobacter sp. NIBRBAC000502772,Bacteria,GCF_006517235.1
119394,Pseudothermotoga thermarum,119394,Pseudothermotoga thermarum,Bacteria,GCF_000217815.1
2593655,Shewanella sp. YLB-06,2593655,Shewanella sp. YLB-06,Bacteria,GCF_007197555.1
1852374,Ezakiella massiliensis,1852374,Ezakiella massiliensis,Bacteria,GCF_900120165.1
676208,Candidatus Rickettsiella viridis,676208,Candidatus Rickettsiella viridis,Bacteria,GCF_003966755.1
1379270,Gemmatimonas phototrophica,1379270,Gemmatimonas phototrophica,Bacteria,GCF_000695095.2
82688,Liquorilactobacillus nagelii,82688,Liquorilactobacillus nagelii,Bacteria,GCF_002850055.1
1459637,Candidatus Nitrososphaera evergladensis,1459637,Candidatus Nitrososphaera evergladensis,Archaea,GCF_000730285.1
2094021,Streptomyces sp. WAC00288,2094021,Streptomyces sp. WAC00288,Bacteria,GCF_002943895.1
2182432,Spiribacter sp. E85,2182432,Spiribacter sp. E85,Bacteria,GCF_003149435.1
2906078,,,,,GCF_002204835.1
398694,Mycobacterium shinjukuense,398694,Mycobacterium shinjukuense,Bacteria,GCF_002086755.1
2077136,Enterobacter cloacae complex sp. FDA-CDC-AR_0164,2077136,Enterobacter cloacae complex sp. FDA-CDC-AR_0164,Bacteria,GCF_003071645.1
2675783,Enterobacteriaceae endosymbiont of Donacia semicuprea,2675783,Enterobacteriaceae endosymbiont of Donacia semicuprea,Bacteria,GCF_012570535.1
2218628,Photorhabdus laumondii,2218628,Photorhabdus laumondii,Bacteria,GCF_003287575.1
2654982,Paraburkholderia atlantica,2654982,Paraburkholderia atlantica,Bacteria,GCF_000092885.1
1486991,Candidatus Sodalis pierantonius,1486991,Candidatus Sodalis pierantonius,Bacteria,GCF_000517405.1
1114861,Flavobacterium collinsii,1114861,Flavobacterium collinsii,Bacteria,GCF_013393195.1
1149952,Brucella sp. 09RB8471,1149952,Brucella sp. 09RB8471,Bacteria,GCF_001971625.1
2802641,,,,,GCF_018263855.1
2488639,Pectobacterium versatile,2488639,Pectobacterium versatile,Bacteria,GCF_003932035.1
239935,Akkermansia muciniphila,239935,Akkermansia muciniphila,Bacteria,GCF_004319565.1
1705394,Candidatus Thioglobus autotrophicus,1705394,Candidatus Thioglobus autotrophicus,Bacteria,GCF_001293165.1
1218493,Lactobacillus kullabergensis,1218493,Lactobacillus kullabergensis,Bacteria,GCF_000967195.1
1538159,Rhizobium hidalgonense,1538159,Rhizobium hidalgonense,Bacteria,GCF_004028085.1
2021971,Streptococcus respiraculi,2021971,Streptococcus respiraculi,Bacteria,GCF_003595525.1
